---
料理
料理-中間素材
カッパー プレート アームガード,1,鍛冶,鍛冶_72.0,カッパーインゴットx15/カッパー プレートベースx2/レザー グローブ
カッパー プレート カリガ,1,鍛冶,鍛冶_73.0,カッパーインゴットx14/カッパー プレートベースx2/レザー ブーツ
カッパー プレート レッグガード,1,鍛冶,鍛冶_74.0,カッパーインゴットx18/カッパー プレートベースx2/レザー プロテクター
カッパー プレート ヘルメット,1,鍛冶,鍛冶_75.0,カッパーインゴットx15/カッパー プレートベースx2/レザー フェイスガード
カッパー プレート グリーブス,1,鍛冶,鍛冶_76.0,カッパーインゴットx19/カッパー プレートベースx3/レザー パンツ
カッパー プレート アーマー,1,鍛冶,鍛冶_77.0,カッパーインゴットx19/カッパー プレートベースx4/レザー チュニック
ブロンズ プレート ショルダーガード,1,鍛冶,鍛冶_72.0,ブロンズインゴットx14/ブロンズ プレートベースx2/レザー ショルダー
ブロンズ プレート アームガード,1,鍛冶,鍛冶_73.0,ブロンズインゴットx15/ブロンズ プレートベースx2/レザー グローブ
ブロンズ プレート カリガ,1,鍛冶,鍛冶_74.0,ブロンズインゴットx14/ブロンズ プレートベースx2/レザー ブーツ
ブロンズ プレート レッグガード,1,鍛冶,鍛冶_75.0,ブロンズインゴットx18/ブロンズ プレートベースx2/レザー プロテクター
ブロンズ プレート ヘルメット,1,鍛冶,鍛冶_76.0,ブロンズインゴットx15/ブロンズ プレートベースx2/レザー フェイスガード
ブロンズ プレート グリーブス,1,鍛冶,鍛冶_77.0,ブロンズインゴットx19/ブロンズ プレートベースx3/レザー パンツ
ブロンズ プレート アーマー,1,鍛冶,鍛冶_78.0,ブロンズインゴットx19/ブロンズ プレートベースx4/レザー チュニック
アイアン プレート ショルダーガード,1,鍛冶,鍛冶_73.0,アイアンインゴットx14/アイアン プレートベースx2/レザー ショルダー
アイアン プレート アームガード,1,鍛冶,鍛冶_74.0,アイアンインゴットx15/アイアン プレートベースx2/レザー グローブ
アイアン プレート カリガ,1,鍛冶,鍛冶_75.0,アイアンインゴットx14/アイアン プレートベースx2/レザー ブーツ
アイアン プレート レッグガード,1,鍛冶,鍛冶_76.0,アイアンインゴットx18/アイアン プレートベースx2/レザー プロテクター
アイアン プレート ヘルメット,1,鍛冶,鍛冶_77.0,アイアンインゴットx15/アイアン プレートベースx2/レザー フェイスガード
アイアン プレート グリーブス,1,鍛冶,鍛冶_78.0,アイアンインゴットx19/アイアン プレートベースx3/レザー パンツ
アイアン プレート アーマー,1,鍛冶,鍛冶_79.0,アイアンインゴットx19/アイアン プレートベースx4/レザー チュニック
スチール プレート ショルダーガード,1,鍛冶,鍛冶_74.0,スチールインゴットx14/スチール プレートベースx2/レザー ショルダー
スチール プレート アームガード,1,鍛冶,鍛冶_75.0,スチールインゴットx15/スチール プレートベースx2/レザー グローブ
スチール プレート カリガ,1,鍛冶,鍛冶_76.0,スチールインゴットx14/スチール プレートベースx2/レザー ブーツ
スチール プレート レッグガード,1,鍛冶,鍛冶_77.0,スチールインゴットx18/スチール プレートベースx2/レザー プロテクター
スチール プレート ヘルメット,1,鍛冶,鍛冶_78.0,スチールインゴットx15/スチール プレートベースx2/レザー フェイスガード
スチール プレート グリーブス,1,鍛冶,鍛冶_79.0,スチールインゴットx19/スチール プレートベースx3/レザー パンツ
スチール プレート アーマー,1,鍛冶,鍛冶_80.0,スチールインゴットx19/スチール プレートベースx4/レザー チュニック
シルバー プレート ショルダーガード,1,鍛冶,鍛冶_75.0,シルバーインゴットx14/シルバー プレートベースx2/レザー ショルダー
シルバー プレート アームガード,1,鍛冶,鍛冶_76.0,シルバーインゴットx15/シルバー プレートベースx2/レザー グローブ
シルバー プレート カリガ,1,鍛冶,鍛冶_77.0,シルバーインゴットx14/シルバー プレートベースx2/レザー ブーツ
シルバー プレート レッグガード,1,鍛冶,鍛冶_78.0,シルバーインゴットx18/シルバー プレートベースx2/レザー プロテクター
シルバー プレート ヘルメット,1,鍛冶,鍛冶_79.0,シルバーインゴットx15/シルバー プレートベースx2/レザー フェイスガード
シルバー プレート グリーブス,1,鍛冶,鍛冶_80.0,シルバーインゴットx19/シルバー プレートベースx3/レザー パンツ
シルバー プレート アーマー,1,鍛冶,鍛冶_81.0,シルバーインゴットx19/シルバー プレートベースx4/レザー チュニック
ゴールド プレート ショルダーガード,1,鍛冶,鍛冶_76.0,ゴールドインゴットx14/ゴールド プレートベースx2/レザー ショルダー
ゴールド プレート アームガード,1,鍛冶,鍛冶_77.0,ゴールドインゴットx15/ゴールド プレートベースx2/レザー グローブ
ゴールド プレート カリガ,1,鍛冶,鍛冶_78.0,ゴールドインゴットx14/ゴールド プレートベースx2/レザー ブーツ
ゴールド プレート レッグガード,1,鍛冶,鍛冶_79.0,ゴールドインゴットx18/ゴールド プレートベースx2/レザー プロテクター
ゴールド プレート ヘルメット,1,鍛冶,鍛冶_80.0,ゴールドインゴットx15/ゴールド プレートベースx2/レザー フェイスガード
ゴールド プレート グリーブス,1,鍛冶,鍛冶_81.0,ゴールドインゴットx19/ゴールド プレートベースx3/レザー パンツ
ゴールド プレート アーマー,1,鍛冶,鍛冶_82.0,ゴールドインゴットx19/ゴールド プレートベースx4/レザー チュニック
ミスリル プレート ショルダーガード,1,鍛冶,鍛冶_77.0,ミスリルインゴットx14/ミスリル プレートベースx2/レザー ショルダー
ミスリル プレート アームガード,1,鍛冶,鍛冶_78.0,ミスリルインゴットx15/ミスリル プレートベースx2/レザー グローブ
ミスリル プレート カリガ,1,鍛冶,鍛冶_79.0,ミスリルインゴットx14/ミスリル プレートベースx2/レザー ブーツ
ミスリル プレート レッグガード,1,鍛冶,鍛冶_80.0,ミスリルインゴットx18/ミスリル プレートベースx2/レザー プロテクター
ミスリル プレート ヘルメット,1,鍛冶,鍛冶_81.0,ミスリルインゴットx15/ミスリル プレートベースx2/レザー フェイスガード
ミスリル プレート グリーブス,1,鍛冶,鍛冶_72.0,ミスリルインゴットx19/ミスリル プレートベースx3/レザー パンツ
ミスリル プレート アーマー,1,鍛冶,鍛冶_83.0,ミスリルインゴットx19/ミスリル プレートベースx4/レザー チュニック
オリハルコン プレート ショルダーガード,1,鍛冶,鍛冶_78.0,オリハルコンインゴットx14/オリハルコン プレートベースx2/レザー ショルダー
オリハルコン プレート アームガード,1,鍛冶,鍛冶_79.0,オリハルコンインゴットx15/オリハルコン プレートベースx2/レザー グローブ
オリハルコン プレート カリガ,1,鍛冶,鍛冶_80.0,オリハルコンインゴットx14/オリハルコン プレートベースx2/レザー ブーツ
オリハルコン プレート レッグガード,1,鍛冶,鍛冶_81.0,オリハルコンインゴットx18/オリハルコン プレートベースx2/レザー プロテクター
オリハルコン プレート ヘルメット,1,鍛冶,鍛冶_82.0,オリハルコンインゴットx15/オリハルコン プレートベースx2/レザー フェイスガード
オリハルコン プレート グリーブス,1,鍛冶,鍛冶_83.0,オリハルコンインゴットx19/オリハルコン プレートベースx3/レザー パンツ
オリハルコン プレート アーマー,1,鍛冶,鍛冶_84.0,オリハルコンインゴットx19/オリハルコン プレートベースx4/レザー チュニック
鍛冶-防具-トール装備
カッパー トール ショルダーガード,1,鍛冶,鍛冶_81.0,カッパーインゴットx14/カッパー プレートベースx2/レザー ショルダー/銅の鎖,要レシピ(古文書解読) [山の章]
カッパー トール アームガード,1,鍛冶,鍛冶_82.0,カッパーインゴットx15/カッパー プレートベースx2/レザー グローブ/銅の鎖x2,要レシピ (古文書解読) [森の章]
カッパー トール カリガ,1,鍛冶,鍛冶_83.0,カッパーインゴットx14/カッパー プレートベースx2/レザー ブーツ/銅の鎖x2,要レシピ (古文書解読) [空の章]
カッパー トール レッグガード,1,鍛冶,鍛冶_84.0,カッパーインゴットx18/カッパー プレートベースx2/レザー プロテクター/銅の鎖,要レシピ (古文書解読) [知恵の章]
カッパー トール ヘルメット,1,鍛冶,鍛冶_85.0,カッパーインゴットx15/カッパー プレートベースx2/レザー フェイスガード/銅の鎖x2,要レシピ (古文書解読) [奈落の章]
カッパー トール グリーブス,1,鍛冶,鍛冶_86.0,カッパーインゴットx19/カッパー プレートベースx3/レザー パンツ/銅の鎖x4,要レシピ (古文書解読) [生命の章]
カッパー トール アーマー,1,鍛冶,鍛冶_87.0,カッパーインゴットx19/カッパー プレートベースx4/レザー チュニック/銅の鎖x3,要レシピ (古文書解読) [力の章]
ブロンズ トール ショルダーガード,1,鍛冶,鍛冶_82.0,ブロンズインゴットx14/ブロンズ プレートベースx2/レザー ショルダー/青銅の鎖,要レシピ(古文書解読) [山の章]
ブロンズ トール アームガード,1,鍛冶,鍛冶_83.0,ブロンズインゴットx15/ブロンズ プレートベースx2/レザー グローブ/青銅の鎖x2,要レシピ (古文書解読) [森の章]
ブロンズ トール カリガ,1,鍛冶,鍛冶_84.0,ブロンズインゴットx14/ブロンズ プレートベースx2/レザー ブーツ/青銅の鎖x2,要レシピ (古文書解読) [空の章]
ブロンズ トール レッグガード,1,鍛冶,鍛冶_85.0,ブロンズインゴットx18/ブロンズ プレートベースx2/レザー プロテクター/青銅の鎖,要レシピ (古文書解読) [知恵の章]
ブロンズ トール ヘルメット,1,鍛冶,鍛冶_86.0,ブロンズインゴットx15/ブロンズ プレートベースx2/レザー フェイスガード/青銅の鎖x2,要レシピ (古文書解読) [奈落の章]
ブロンズ トール グリーブス,1,鍛冶,鍛冶_87.0,ブロンズインゴットx19/ブロンズ プレートベースx3/レザー パンツ/青銅の鎖x4,要レシピ (古文書解読) [生命の章]
ブロンズ トール アーマー,1,鍛冶,鍛冶_88.0,ブロンズインゴットx19/ブロンズ プレートベースx4/レザー チュニック/青銅の鎖x3,要レシピ (古文書解読) [力の章]
アイアン トール ショルダーガード,1,鍛冶,鍛冶_83.0,アイアンインゴットx14/アイアン プレートベースx2/レザー ショルダー/鉄の鎖,要レシピ(古文書解読) [山の章]
アイアン トール アームガード,1,鍛冶,鍛冶_84.0,アイアンインゴットx15/アイアン プレートベースx2/レザー グローブ/鉄の鎖x2,要レシピ (古文書解読) [森の章]
アイアン トール カリガ,1,鍛冶,鍛冶_85.0,アイアンインゴットx14/アイアン プレートベースx2/レザー ブーツ/鉄の鎖x2,要レシピ (古文書解読) [空の章]
アイアン トール レッグガード,1,鍛冶,鍛冶_86.0,アイアンインゴットx18/アイアン プレートベースx2/レザー プロテクター/鉄の鎖,要レシピ (古文書解読) [知恵の章]
アイアン トール ヘルメット,1,鍛冶,鍛冶_87.0,アイアンインゴットx15/アイアン プレートベースx2/レザー フェイスガード/鉄の鎖x2,要レシピ (古文書解読) [奈落の章]
アイアン トール グリーブス,1,鍛冶,鍛冶_88.0,アイアンインゴットx19/アイアン プレートベースx3/レザー パンツ/鉄の鎖x4,要レシピ (古文書解読) [生命の章]
アイアン トール アーマー,1,鍛冶,鍛冶_89.0,アイアンインゴットx19/アイアン プレートベースx4/レザー チュニック/鉄の鎖x3,要レシピ (古文書解読) [力の章]
スチール トール ショルダーガード,1,鍛冶,鍛冶_84.0,スチールインゴットx14/スチール プレートベースx2/レザー ショルダー/鋼鉄の鎖,要レシピ(古文書解読) [山の章]
スチール トール アームガード,1,鍛冶,鍛冶_85.0,スチールインゴットx15/スチール プレートベースx2/レザー グローブ/鋼鉄の鎖x2,要レシピ (古文書解読) [森の章]
スチール トール カリガ,1,鍛冶,鍛冶_86.0,スチールインゴットx14/スチール プレートベースx2/レザー ブーツ/鋼鉄の鎖x2,要レシピ (古文書解読) [空の章]
スチール トール レッグガード,1,鍛冶,鍛冶_87.0,スチールインゴットx18/スチール プレートベースx2/レザー プロテクター/鋼鉄の鎖,要レシピ (古文書解読) [知恵の章]
スチール トール ヘルメット,1,鍛冶,鍛冶_88.0,スチールインゴットx15/スチール プレートベースx2/レザー フェイスガード/鋼鉄の鎖x2,要レシピ (古文書解読) [奈落の章]
スチール トール グリーブス,1,鍛冶,鍛冶_89.0,スチールインゴットx19/スチール プレートベースx3/レザー パンツ/鋼鉄の鎖x4,要レシピ (古文書解読) [生命の章]
スチール トール アーマー,1,鍛冶,鍛冶_90.0,スチールインゴットx19/スチール プレートベースx4/レザー チュニック/鋼鉄の鎖x3,要レシピ (古文書解読) [力の章]
シルバー トール ショルダーガード,1,鍛冶,鍛冶_85.0,シルバーインゴットx14/シルバー プレートベースx2/レザー ショルダー/銀の鎖,要レシピ(古文書解読) [山の章]
シルバー トール アームガード,1,鍛冶,鍛冶_86.0,シルバーインゴットx15/シルバー プレートベースx2/レザー グローブ/銀の鎖x2,要レシピ (古文書解読) [森の章]
シルバー トール カリガ,1,鍛冶,鍛冶_87.0,シルバーインゴットx14/シルバー プレートベースx2/レザー ブーツ/銀の鎖x2,要レシピ (古文書解読) [空の章]
シルバー トール レッグガード,1,鍛冶,鍛冶_88.0,シルバーインゴットx18/シルバー プレートベースx2/レザー プロテクター/銀の鎖,要レシピ (古文書解読) [知恵の章]
シルバー トール ヘルメット,1,鍛冶,鍛冶_89.0,シルバーインゴットx15/シルバー プレートベースx2/レザー フェイスガード/銀の鎖x2,要レシピ (古文書解読) [奈落の章]
シルバー トール グリーブス,1,鍛冶,鍛冶_90.0,シルバーインゴットx19/シルバー プレートベースx3/レザー パンツ/銀の鎖x4,要レシピ (古文書解読) [生命の章]
シルバー トール アーマー,1,鍛冶,鍛冶_91.0,シルバーインゴットx19/シルバー プレートベースx4/レザー チュニック/銀の鎖x3,要レシピ (古文書解読) [力の章]
ゴールド トール ショルダーガード,1,鍛冶,鍛冶_86.0,ゴールドインゴットx14/ゴールド プレートベースx2/レザー ショルダー/金の鎖,要レシピ(古文書解読) [山の章]
ゴールド トール アームガード,1,鍛冶,鍛冶_87.0,ゴールドインゴットx15/ゴールド プレートベースx2/レザー グローブ/金の鎖x2,要レシピ (古文書解読) [森の章]
ゴールド トール カリガ,1,鍛冶,鍛冶_88.0,ゴールドインゴットx14/ゴールド プレートベースx2/レザー ブーツ/金の鎖x2,要レシピ (古文書解読) [空の章]
ゴールド トール レッグガード,1,鍛冶,鍛冶_89.0,ゴールドインゴットx18/ゴールド プレートベースx2/レザー プロテクター/金の鎖,要レシピ (古文書解読) [知恵の章]
ゴールド トール ヘルメット,1,鍛冶,鍛冶_90.0,ゴールドインゴットx15/ゴールド プレートベースx2/レザー フェイスガード/金の鎖x2,要レシピ (古文書解読) [奈落の章]
ゴールド トール グリーブス,1,鍛冶,鍛冶_91.0,ゴールドインゴットx19/ゴールド プレートベースx3/レザー パンツ/金の鎖x4,要レシピ (古文書解読) [生命の章]
ゴールド トール アーマー,1,鍛冶,鍛冶_92.0,ゴールドインゴットx19/ゴールド プレートベースx4/レザー チュニック/金の鎖x3,要レシピ (古文書解読) [力の章]
ミスリル トール ショルダーガード,1,鍛冶,鍛冶_87.0,ミスリルインゴットx14/ミスリル プレートベースx2/レザー ショルダー/ミスリルの鎖,要レシピ(古文書解読) [山の章]
ミスリル トール アームガード,1,鍛冶,鍛冶_88.0,ミスリルインゴットx15/ミスリル プレートベースx2/レザー グローブ/ミスリルの鎖x2,要レシピ (古文書解読) [森の章]
ミスリル トール カリガ,1,鍛冶,鍛冶_89.0,ミスリルインゴットx14/ミスリル プレートベースx2/レザー ブーツ/ミスリルの鎖x2,要レシピ (古文書解読) [空の章]
ミスリル トール レッグガード,1,鍛冶,鍛冶_90.0,ミスリルインゴットx18/ミスリル プレートベースx2/レザー プロテクター/ミスリルの鎖,要レシピ (古文書解読) [知恵の章]
ミスリル トール ヘルメット,1,鍛冶,鍛冶_91.0,ミスリルインゴットx15/ミスリル プレートベースx2/レザー フェイスガード/ミスリルの鎖x2,要レシピ (古文書解読) [奈落の章]
ミスリル トール グリーブス,1,鍛冶,鍛冶_92.0,ミスリルインゴットx19/ミスリル プレートベースx3/レザー パンツ/ミスリルの鎖x4,要レシピ (古文書解読) [生命の章]
ミスリル トール アーマー,1,鍛冶,鍛冶_93.0,ミスリルインゴットx19/ミスリル プレートベースx4/レザー チュニック/ミスリルの鎖x3,要レシピ (古文書解読) [力の章]
オリハルコン トール ショルダーガード,1,鍛冶,鍛冶_88.0,オリハルコンインゴットx14/オリハルコン プレートベースx2/レザー ショルダー/オリハルコンの鎖,要レシピ(古文書解読) [山の章]
オリハルコン トール アームガード,1,鍛冶,鍛冶_89.0,オリハルコンインゴットx15/オリハルコン プレートベースx2/レザー グローブ/オリハルコンの鎖x2,要レシピ (古文書解読) [森の章]
オリハルコン トール カリガ,1,鍛冶,鍛冶_90.0,オリハルコンインゴットx14/オリハルコン プレートベースx2/レザー ブーツ/オリハルコンの鎖x2,要レシピ (古文書解読) [空の章]
オリハルコン トール レッグガード,1,鍛冶,鍛冶_91.0,オリハルコンインゴットx18/オリハルコン プレートベースx2/レザー プロテクター/オリハルコンの鎖,要レシピ (古文書解読) [知恵の章]
オリハルコン トール ヘルメット,1,鍛冶,鍛冶_92.0,オリハルコンインゴットx15/オリハルコン プレートベースx2/レザー フェイスガード/オリハルコンの鎖x2,要レシピ (古文書解読) [奈落の章]
オリハルコン トール グリーブス,1,鍛冶,鍛冶_93.0,オリハルコンインゴットx19/オリハルコン プレートベースx3/レザー パンツ/オリハルコンの鎖x4,要レシピ (古文書解読) [生命の章]
オリハルコン トール アーマー,1,鍛冶,鍛冶_94.0,オリハルコンインゴットx19/オリハルコン プレートベースx4/レザー チュニック/オリハルコンの鎖x3,要レシピ (古文書解読) [力の章]
カラー トール ショルダーガード,1,鍛冶,鍛冶_81.0,アイアンインゴットx14/アイアン プレートベースx2/レザー ショルダー/鉄の鎖/カラー コーティング剤,要レシピ (古文書解読) [山の章 九節]
カラー トール アームガード,1,鍛冶,鍛冶_82.0,アイアンインゴットx15/アイアン プレートベースx2/レザー グローブ/鉄の鎖x2/カラー コーティング剤,要レシピ (古文書解読) [森の章 九節]
カラー トール カリガ,1,鍛冶,鍛冶_83.0,アイアンインゴットx14/アイアン プレートベースx2/レザー ブーツ/鉄の鎖x2/カラー コーティング剤,要レシピ (古文書解読) [空の章 九節]
カラー トール レッグガード,1,鍛冶,鍛冶_84.0,アイアンインゴットx18/アイアン プレートベースx2/レザー プロテクター/鉄の鎖/カラー コーティング剤,要レシピ (古文書解読) [知恵の章 九節]
カラー トール ヘルメット,1,鍛冶,鍛冶_85.0,アイアンインゴットx15/アイアン プレートベースx2/レザー フェイスガード/鉄の鎖x2/カラー コーティング剤,要レシピ (古文書解読) [奈落の章 九節]
カラー トール グリーブス,1,鍛冶,鍛冶_86.0,アイアンインゴットx19/アイアン プレートベースx3/レザー パンツ/鉄の鎖x4/カラー コーティング剤,要レシピ (古文書解読) [生命の章 九節]
カラー トール アーマー,1,鍛冶,鍛冶_87.0,アイアンインゴットx19/アイアン プレートベースx4/レザー チュニック/鉄の鎖x3/カラー コーティング剤,要レシピ (古文書解読) [力の章 九節]
鍛冶-防具-カオス装備
鍛冶-防具-カオススケール装備
カオス スケール バニッシュ,1,鍛冶,鍛冶_80.0,カオス インゴットx2/イクシオンの鱗x4/レザー フェイスガード
カオス スケール チェスト,1,鍛冶,鍛冶_80.0,カオス インゴットx2/イクシオンの鱗x16/レザー チュニック
カオス スケール ガントレット,1,鍛冶,鍛冶_80.0,カオス インゴットx2/イクシオンの鱗x8/レザー グローブ
カオス スケール グリーブス,1,鍛冶,鍛冶_80.0,カオス インゴットx2/イクシオンの鱗x12/レザー パンツ
カオス スケール ブーツ,1,鍛冶,鍛冶_80.0,カオス インゴットx2/イクシオンの鱗x8/レザー ブーツ
カオス スケール ショルダー,1,鍛冶,鍛冶_80.0,カオス インゴットx2/イクシオンの鱗x4/レザー ショルダー
カオス スケール プロテクター,1,鍛冶,鍛冶_80.0,カオス インゴットx2/イクシオンの鱗x4/レザー プロテクター
鍛冶-防具-カオスチェイン装備
カオス チェイン コイフ,1,鍛冶,鍛冶_85.0,カオス インゴットx3/針金x2/レザー フェイスガード
カオス チェイン チュニック,1,鍛冶,鍛冶_85.0,カオス インゴットx3/針金x6/レザー チュニック
カオス チェイン グローブ,1,鍛冶,鍛冶_85.0,カオス インゴットx3/針金x4/レザー グローブ
カオス チェイン ショウス,1,鍛冶,鍛冶_85.0,カオス インゴットx3/針金x8/レザー パンツ
カオス チェイン ブーツ,1,鍛冶,鍛冶_85.0,カオス インゴットx3/針金x4/レザー ブーツ
カオス チェイン ショルダー,1,鍛冶,鍛冶_85.0,カオス インゴットx3/針金x2/レザー ショルダー
カオス チェイン プロテクター,1,鍛冶,鍛冶_85.0,カオス インゴットx3/針金x2/レザー プロテクター
鍛冶-防具-カオスプレート装備
カオス プレート ヘルメット,1,鍛冶,鍛冶_90.0,カオス インゴットx4/レザー フェイスガード
カオス プレート アーマー,1,鍛冶,鍛冶_90.0,カオス インゴットx4/レザー チュニック
カオス プレート アームガード,1,鍛冶,鍛冶_90.0,カオス インゴットx4/レザー グローブ
カオス プレート グリーブス,1,鍛冶,鍛冶_90.0,カオス インゴットx4/レザー パンツ
カオス プレート カリガ,1,鍛冶,鍛冶_90.0,カオス インゴットx4/レザー ブーツ
カオス プレート ショルダーガード,1,鍛冶,鍛冶_90.0,カオス インゴットx4/レザー ショルダー
カオス プレート レッグガード,1,鍛冶,鍛冶_90.0,カオス インゴットx4/レザー プロテクター
鍛冶-防具-カラー ベヒモス装備
カラー ベヒモス ショルダーガード,1,鍛冶,鍛冶_90.0～,アイアンインゴットx18/アイアン プレートベースx2/レザー ショルダー/カラー コーティング剤/骨x10/鉄の鎖x2,※要レシピ (古文書解読) 魔獣の古文書[第六章]
カラー ベヒモス アームガード,1,鍛冶,鍛冶_90.0～,アイアンインゴットx17/アイアン プレートベースx2/レザー グローブ/カラー コーティング剤/合成繊維シートx2,※要レシピ (古文書解読) 魔獣の古文書[第四章]
カラー ベヒモス カリガ,1,鍛冶,鍛冶_90.0～,アイアンインゴットx17/アイアン プレートベースx2/レザー ブーツ/カラー コーティング剤/骨x4,※要レシピ (古文書解読) 魔獣の古文書[第五章]
カラー ベヒモス レッグガード,1,鍛冶,鍛冶_90.0～,合成繊維シートx5/アイアン プレートベースx3/レザー プロテクター/カラー コーティング剤/金箔x2,※要レシピ (古文書解読) 魔獣の古文書[第七章]
カラー ベヒモス ヘルム,1,鍛冶,鍛冶_90.0～,アイアンインゴットx18/アイアン プレートベースx2/レザー フェイスガード/カラー コーティング剤/骨x4,※要レシピ (古文書解読) 魔獣の古文書[第一章]
カラー ベヒモス グリーブス,1,鍛冶,鍛冶_90.0～,アイアンインゴットx20/アイアン プレートベースx3/レザー パンツ/カラー コーティング剤/骨x2,※要レシピ (古文書解読) 魔獣の古文書[第三章]
カラー ベヒモス アーマー,1,鍛冶,鍛冶_90.0～,アイアンインゴットx22/アイアン プレートベースx4/レザー チュニック/カラー コーティング剤/合成繊維シートx2,※要レシピ (古文書解読) 魔獣の古文書[第二章]
鍛冶-防具-ダークナイト装備
暗黒の兜,1,鍛冶,鍛冶_70.0,秘伝の本 [ダークナイト]/スチールインゴットx18/スチール プレートベースx2/レザー フェイスガード,_70.0
暗黒の鎧,1,鍛冶,鍛冶_70.0,秘伝の本 [ダークナイト]/スチールインゴットx24/スチール プレートベースx4/レザー チュニック/レザー パンツ,_70.0
暗黒の肩当て,1,鍛冶,鍛冶_70.0,秘伝の本 [ダークナイト]/スチールインゴットx14/スチール プレートベースx2/レザー ショルダー,_70.0
暗黒の腰当て,1,鍛冶,鍛冶_70.0,秘伝の本 [ダークナイト]/スチールインゴットx18/スチール プレートベースx2/レザー プロテクター,_70.0
暗黒の篭手,1,鍛冶,鍛冶_70.0,秘伝の本 [ダークナイト]/スチールインゴットx15/スチール プレートベースx2/レザー グローブ,_70.0
暗黒の具足,1,鍛冶,鍛冶_70.0,秘伝の本 [ダークナイト]/スチールインゴットx14/スチール プレートベースx2/レザー ブーツ,_70.0
鍛冶-防具-ナイトロード装備
クロスフェイス ヘルム,1,鍛冶,鍛冶_70.0,秘伝の本 [騎士]/スチールインゴットx13/ゴールドインゴットx2/スチール プレートベースx2/レザー フェイスガード/グリフォンの羽x100/血x20
鍛冶-防具-その他
ギリ プレート アーマー,1,鍛冶,鍛冶_30.0,ブロンズインゴットx5/ブロンズ プレートベースx2/レザー チェニック/愛のかけらx5,※NG成功
ラブ プレート アーマー,1,鍛冶,鍛冶_30.0,ブロンズインゴットx5/ブロンズ プレートベースx2/レザー チェニック/愛のかけらx5,※HG成功 (特殊条件OP)
ギリ プレート グリープス,1,鍛冶,鍛冶_30.0,ブロンズインゴットx5/ブロンズ プレートベースx2/レザー パンツ/愛のかけらx5,※NG成功
ラブ プレート グリープス,1,鍛冶,鍛冶_30.0,ブロンズインゴットx5/ブロンズ プレートベースx2/レザー パンツ/愛のかけらx5,※HG成功 (特殊条件OP)
カッパー ジェット ブーツ,1,鍛冶,鍛冶_66.0,カッパーインゴットx6/合成繊維シート/靴底x2/ネジx4/レザー ブーツ,※要レシピ (鍛冶屋の親父の死)
ブロンズ ジェット ブーツ,1,鍛冶,鍛冶_66.0,ブロンズインゴットx6/合成繊維シート/靴底x2/ネジx4/レザー ブーツ,※要レシピ (鍛冶屋の親父の死)
アイアン ジェット ブーツ,1,鍛冶,鍛冶_66.0,アイアンインゴットx6/合成繊維シート/靴底x2/ネジx4/レザー ブーツ,※要レシピ (鍛冶屋の親父の死)
スチール ジェット ブーツ,1,鍛冶,鍛冶_66.0,スチールインゴットx6/合成繊維シート/靴底x2/ネジx4/レザー ブーツ,※要レシピ (鍛冶屋の親父の死)
シルバー ジェット ブーツ,1,鍛冶,鍛冶_66.0,シルバーインゴットx6/合成繊維シート/靴底x2/ネジx4/レザー ブーツ,※要レシピ (鍛冶屋の親父の死)
ゴールド ジェット ブーツ,1,鍛冶,鍛冶_66.0,ゴールドインゴットx6/合成繊維シート/靴底x2/ネジx4/レザー ブーツ,※要レシピ (鍛冶屋の親父の死)
ミスリル ジェット ブーツ,1,鍛冶,鍛冶_66.0,ミスリルインゴットx6/合成繊維シート/靴底x2/ネジx4/レザー ブーツ,※要レシピ (鍛冶屋の親父の死)
オリハルコン ジェット ブーツ,1,鍛冶,鍛冶_66.0,オリハルコンインゴットx6/合成繊維シート/靴底x2/ネジx4/レザー ブーツ,※要レシピ(鍛冶屋の親父の死)
カラー ジェット ブーツ,1,鍛冶,鍛冶_66.0,アイアンインゴットx6/合成繊維シート/靴底x2/ネジx4/レザー ブーツ/カラー コーティング剤,※要レシピ (鍛冶屋の親父の死)
カッパー スタイリッシュ ショルダー,1,鍛冶,鍛冶_66.0,シルバー プレートベースx6/カッパー プレートベースx12/レザー ショルダー,※要レシピ (鍛冶屋の親父の死)
ブロンズ スタイリッシュ ショルダー,1,鍛冶,鍛冶_66.0,シルバー プレートベースx6/ブロンズ プレートベースx12/レザー ショルダー,※要レシピ (鍛冶屋の親父の死)
アイアン スタイリッシュ ショルダー,1,鍛冶,鍛冶_66.0,シルバー プレートベースx6/アイアン プレートベースx12/レザー ショルダー,※要レシピ (鍛冶屋の親父の死)
スチール スタイリッシュ ショルダー,1,鍛冶,鍛冶_66.0,シルバー プレートベースx6/スチール プレートベースx12/レザー ショルダー,※要レシピ (鍛冶屋の親父の死)
シルバー スタイリッシュ ショルダー,1,鍛冶,鍛冶_66.0,シルバー プレートベースx6/シルバー プレートベースx12/レザー ショルダー,※要レシピ (鍛冶屋の親父の死)
ゴールド スタイリッシュ ショルダー,1,鍛冶,鍛冶_66.0,シルバー プレートベースx6/ゴールド プレートベースx12/レザー ショルダー,※要レシピ (鍛冶屋の親父の死)
ミスリル スタイリッシュ ショルダー,1,鍛冶,鍛冶_66.0,シルバー プレートベースx6/ミスリル プレートベースx12/レザー ショルダー,※要レシピ (鍛冶屋の親父の死)
